2025-06-23 12:03:39.116 INFO [common.LoggingManager initialize] Logging system initialized
2025-06-23 12:03:39.153 INFO [client.ClientUI main] Starting Secure File Transfer Client application
2025-06-23 12:03:39.941 INFO [client.ClientUI lambda$main$21] Client UI initialized and displayed
2025-06-23 12:06:09.127 INFO [client.Client connect] Connected to server: localhost:9999
2025-06-23 12:06:09.128 INFO [common.LoggingManager logSecurity] [SECURITY] Established socket connection to localhost:9999
2025-06-23 12:06:09.128 INFO [common.LoggingManager logSecurity] [SECURITY] Creating user object with credentials for: Pramitha
2025-06-23 12:06:09.314 INFO [common.LoggingManager logSecurity] [SECURITY] Loading transfer history for user: Pramitha
2025-06-23 12:06:09.322 INFO [client.TransferHistory loadHistory] Loaded 1 transfer records from data/Pramitha_transfer_history.dat
2025-06-23 12:06:09.333 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Loaded transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:06:09.334 INFO [common.LoggingManager logSecurity] [SECURITY] Sending authentication request to server
2025-06-23 12:06:09.347 INFO [client.Client login] Logged in as: Pramitha
2025-06-23 12:06:09.348 INFO [common.LoggingManager logSecurity] [SECURITY] Authentication successful for user: Pramitha
2025-06-23 12:06:09.349 INFO [client.TransferHistory loadHistory] Loaded 1 transfer records from data/Pramitha_transfer_history.dat
2025-06-23 12:06:09.350 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Loaded transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.823 INFO [client.Client initiateFileTransfer] Using public key of receiver: Jayasooriya
2025-06-23 12:20:55.955 INFO [client.TransferHistory saveHistory] Transfer history saved to data/Pramitha_transfer_history.dat
2025-06-23 12:20:55.956 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Saved transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.956 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Saved transfer record: File: IMG_3095.jpg, Status: IN_PROGRESS, From: Pramitha, To: Jayasooriya
2025-06-23 12:20:55.964 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Starting file transfer: File: IMG_3095.jpg, Size: 1637975 bytes
2025-06-23 12:20:59.503 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 273 of 400
2025-06-23 12:20:59.516 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 274 of 400
2025-06-23 12:20:59.527 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 275 of 400
2025-06-23 12:20:59.538 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 276 of 400
2025-06-23 12:20:59.549 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 277 of 400
2025-06-23 12:20:59.560 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 278 of 400
2025-06-23 12:20:59.572 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 279 of 400
2025-06-23 12:20:59.585 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 280 of 400
2025-06-23 12:20:59.597 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 281 of 400
2025-06-23 12:20:59.610 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 282 of 400
2025-06-23 12:20:59.623 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 283 of 400
2025-06-23 12:20:59.635 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 284 of 400
2025-06-23 12:20:59.648 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 285 of 400
2025-06-23 12:20:59.660 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 286 of 400
2025-06-23 12:20:59.671 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 287 of 400
2025-06-23 12:20:59.682 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 288 of 400
2025-06-23 12:20:59.694 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 289 of 400
2025-06-23 12:20:59.705 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 290 of 400
2025-06-23 12:20:59.716 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 291 of 400
2025-06-23 12:20:59.727 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 292 of 400
2025-06-23 12:20:59.739 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 293 of 400
2025-06-23 12:20:59.750 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 294 of 400
2025-06-23 12:20:59.761 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 295 of 400
2025-06-23 12:20:59.773 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 296 of 400
2025-06-23 12:20:59.786 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 297 of 400
2025-06-23 12:20:59.799 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 298 of 400
2025-06-23 12:20:59.812 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 299 of 400
2025-06-23 12:20:59.824 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 300 of 400
2025-06-23 12:20:59.836 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 301 of 400
2025-06-23 12:20:59.849 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 302 of 400
2025-06-23 12:20:59.861 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 303 of 400
2025-06-23 12:20:59.874 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 304 of 400
2025-06-23 12:20:59.887 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 305 of 400
2025-06-23 12:20:59.898 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 306 of 400
2025-06-23 12:20:59.910 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 307 of 400
2025-06-23 12:20:59.922 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 308 of 400
2025-06-23 12:20:59.933 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 309 of 400
2025-06-23 12:20:59.945 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 310 of 400
2025-06-23 12:20:59.958 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 311 of 400
2025-06-23 12:20:59.969 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 312 of 400
2025-06-23 12:20:59.982 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 313 of 400
2025-06-23 12:20:59.995 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 314 of 400
2025-06-23 12:21:00.006 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 315 of 400
2025-06-23 12:21:00.017 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 316 of 400
2025-06-23 12:21:00.029 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 317 of 400
2025-06-23 12:21:00.042 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 318 of 400
2025-06-23 12:21:00.055 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 319 of 400
2025-06-23 12:21:00.067 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 320 of 400
2025-06-23 12:21:00.080 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 321 of 400
2025-06-23 12:21:00.093 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 322 of 400
2025-06-23 12:21:00.105 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 323 of 400
2025-06-23 12:21:00.116 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 324 of 400
2025-06-23 12:21:00.127 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 325 of 400
2025-06-23 12:21:00.140 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 326 of 400
2025-06-23 12:21:00.150 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 327 of 400
2025-06-23 12:21:00.163 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 328 of 400
2025-06-23 12:21:00.176 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 329 of 400
2025-06-23 12:21:00.187 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 330 of 400
2025-06-23 12:21:00.198 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 331 of 400
2025-06-23 12:21:00.211 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 332 of 400
2025-06-23 12:21:00.223 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 333 of 400
2025-06-23 12:21:00.236 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 334 of 400
2025-06-23 12:21:00.249 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 335 of 400
2025-06-23 12:21:00.260 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 336 of 400
2025-06-23 12:21:00.271 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 337 of 400
2025-06-23 12:21:00.282 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 338 of 400
2025-06-23 12:21:00.295 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 339 of 400
2025-06-23 12:21:00.307 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 340 of 400
2025-06-23 12:21:00.320 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 341 of 400
2025-06-23 12:21:00.331 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 342 of 400
2025-06-23 12:21:00.342 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 343 of 400
2025-06-23 12:21:00.354 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 344 of 400
2025-06-23 12:21:00.366 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 345 of 400
2025-06-23 12:21:00.377 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 346 of 400
2025-06-23 12:21:00.390 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 347 of 400
2025-06-23 12:21:00.400 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 348 of 400
2025-06-23 12:21:00.413 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 349 of 400
2025-06-23 12:21:00.426 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 350 of 400
2025-06-23 12:21:00.438 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 351 of 400
2025-06-23 12:21:00.451 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 352 of 400
2025-06-23 12:21:00.463 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 353 of 400
2025-06-23 12:21:00.476 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 354 of 400
2025-06-23 12:21:00.489 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 355 of 400
2025-06-23 12:21:00.501 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 356 of 400
2025-06-23 12:21:00.513 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 357 of 400
2025-06-23 12:21:00.525 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 358 of 400
2025-06-23 12:21:00.538 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 359 of 400
2025-06-23 12:21:00.551 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 360 of 400
2025-06-23 12:21:00.563 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 361 of 400
2025-06-23 12:21:00.575 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 362 of 400
2025-06-23 12:21:00.588 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 363 of 400
2025-06-23 12:21:00.601 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 364 of 400
2025-06-23 12:21:00.613 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 365 of 400
2025-06-23 12:21:00.625 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 366 of 400
2025-06-23 12:21:00.638 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 367 of 400
2025-06-23 12:21:00.651 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 368 of 400
2025-06-23 12:21:00.663 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 369 of 400
2025-06-23 12:21:00.676 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 370 of 400
2025-06-23 12:21:00.689 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 371 of 400
2025-06-23 12:21:00.700 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 372 of 400
2025-06-23 12:21:00.712 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 373 of 400
2025-06-23 12:21:00.725 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 374 of 400
2025-06-23 12:21:00.738 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 375 of 400
2025-06-23 12:21:00.751 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 376 of 400
2025-06-23 12:21:00.763 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 377 of 400
2025-06-23 12:21:00.776 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 378 of 400
2025-06-23 12:21:00.788 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 379 of 400
2025-06-23 12:21:00.801 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 380 of 400
2025-06-23 12:21:00.813 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 381 of 400
2025-06-23 12:21:00.824 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 382 of 400
2025-06-23 12:21:00.837 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 383 of 400
2025-06-23 12:21:00.849 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 384 of 400
2025-06-23 12:21:00.862 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 385 of 400
2025-06-23 12:21:00.875 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 386 of 400
2025-06-23 12:21:00.887 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 387 of 400
2025-06-23 12:21:00.900 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 388 of 400
2025-06-23 12:21:00.912 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 389 of 400
2025-06-23 12:21:00.925 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 390 of 400
2025-06-23 12:21:00.938 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 391 of 400
2025-06-23 12:21:00.951 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 392 of 400
2025-06-23 12:21:00.963 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 393 of 400
2025-06-23 12:21:00.975 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 394 of 400
2025-06-23 12:21:00.988 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 395 of 400
2025-06-23 12:21:01.000 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 396 of 400
2025-06-23 12:21:01.013 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 397 of 400
2025-06-23 12:21:01.026 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 398 of 400
2025-06-23 12:21:01.039 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Sending chunk: Chunk 399 of 400
2025-06-23 12:21:01.052 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Transfer finishing: Sending completion notification
2025-06-23 12:21:01.053 INFO [client.TransferHistory saveHistory] Transfer history saved to data/Pramitha_transfer_history.dat
2025-06-23 12:21:01.053 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Saved transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:21:01.053 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Saved transfer record: File: IMG_3095.jpg, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:21:01.053 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Transfer record updated: Status: Completed, File: IMG_3095.jpg
2025-06-23 12:21:01.053 INFO [client.Client sendFileData] File transfer completed: 37cab9bb-0adf-4697-816c-328e13f7637d
2025-06-23 12:21:01.055 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Transfer completed: All 400 chunks of IMG_3095.jpg sent successfully
2025-06-23 12:21:24.705 INFO [client.Client initiateFileTransfer] Using public key of receiver: Jayasooriya
2025-06-23 12:21:24.712 INFO [client.TransferHistory saveHistory] Transfer history saved to data/Pramitha_transfer_history.dat
2025-06-23 12:21:24.712 INFO [common.LoggingManager logTransfer] [TRANSFER:5a11da13-6931-4939-8172-7b1d673de1cd] Saved transfer record: File: architecture.pdf, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:21:24.713 INFO [common.LoggingManager logTransfer] [TRANSFER:37cab9bb-0adf-4697-816c-328e13f7637d] Saved transfer record: File: IMG_3095.jpg, Status: COMPLETED, From: Pramitha, To: Jayasooriya
2025-06-23 12:21:24.713 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Saved transfer record: File: 36_Enhancing NS-3 for Distributed Network Simulation.pdf, Status: IN_PROGRESS, From: Pramitha, To: Jayasooriya
2025-06-23 12:21:24.717 INFO [common.LoggingManager logTransfer] [TRANSFER:a19afc1c-3084-4cda-9faa-3f762b19c509] Starting file transfer: File: 36_Enhancing NS-3 for Distributed Network Simulation.pdf, Size: 2396083 bytes
2025-06-23 12:21:24.717 FINE [common.LoggingManager logCrypto] [CRYPTO] File chunking: Starting file encryption with chunk size 4096
2025-06-23 12:21:24.718 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 1 of size 4096
2025-06-23 12:21:24.718 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 2 of size 4096
2025-06-23 12:21:24.718 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 3 of size 4096
2025-06-23 12:21:24.718 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 4 of size 4096
2025-06-23 12:21:24.718 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 5 of size 4096
2025-06-23 12:21:24.718 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 6 of size 4096
2025-06-23 12:21:24.719 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 7 of size 4096
2025-06-23 12:21:24.719 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 8 of size 4096
2025-06-23 12:21:24.719 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 9 of size 4096
2025-06-23 12:21:24.720 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 10 of size 4096
2025-06-23 12:21:24.720 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 11 of size 4096
2025-06-23 12:21:24.720 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 12 of size 4096
